Train;Time;Event type;Resource;Gate;Complement;
Train234;d2 9:21:0;ExitResource;TrackGroup3;A1;;
Train234;d2 9:21:0;EnterResource;TrackGroup1;B9;;
Train234;d2 9:21:0;ExitResource;TrackGroup1;A7;;
Train234;d2 9:21:0;EnterResource;Platform7;B1;;
Train234;d2 9:21:0;Arrival;Platform7;;Arrival234;
Train234;d2 9:21:0;ExitResource;Platform7;B1;;
Train234;d2 17:35:0;EnterResource;Platform7;B1;;
Train234;d2 17:35:0;Departure;Platform7;;Dep313;
Train234;d2 17:35:0;ExitResource;Platform7;B1;;
Train234;d2 17:35:0;EnterResource;TrackGroup1;A7;;
Train234;d2 17:35:0;ExitResource;TrackGroup1;B9;;
Train234;d2 17:35:0;EnterResource;TrackGroup3;A1;;
Train234;d2 17:35:0;ExitResource;TrackGroup3;B1;;
Train234;d2 17:35:0;EnterResource;TrackGroup6;A1;;
Train234;d2 17:35:0;ExitResource;TrackGroup6;B1;;
Train234;d2 17:35:0;EnterResource;TrackGroup7;A3;;
Train234;d2 17:35:0;ExitResource;TrackGroup7;B7;;
Train234;d2 17:35:0;ExitSystem;TrackGroup7;;;
Train235;d2 9:25:0;EnterSystem;TrackGroup7;;;
Train235;d2 9:25:0;EnterResource;TrackGroup7;B1;;
Train235;d2 9:25:0;ExitResource;TrackGroup7;A3;;
Train235;d2 9:25:0;EnterResource;TrackGroup6;B1;;
Train235;d2 9:25:0;ExitResource;TrackGroup6;A1;;
Train235;d2 9:25:0;EnterResource;TrackGroup3;B1;;
Train235;d2 9:25:0;ExitResource;TrackGroup3;A1;;
Train235;d2 9:25:0;EnterResource;TrackGroup1;B9;;
Train235;d2 9:25:0;ExitResource;TrackGroup1;A7;;
Train235;d2 9:25:0;EnterResource;Platform7;B1;;
Train235;d2 9:25:0;Arrival;Platform7;;Arrival235;
Train235;d2 9:25:0;ExitResource;Platform7;B1;;
Train235;d2 7:48:0;EnterResource;Platform7;B1;;
Train235;d2 7:48:0;Departure;Platform7;;Dep216;
Train235;d2 7:48:0;ExitResource;Platform7;B1;;
Train235;d2 7:48:0;EnterResource;TrackGroup1;A7;;
Train235;d2 7:48:0;ExitResource;TrackGroup1;B9;;
Train235;d2 7:48:0;EnterResource;TrackGroup3;A1;;
Train235;d2 7:48:0;ExitResource;TrackGroup3;B1;;
Train235;d2 7:48:0;EnterResource;TrackGroup6;A1;;
Train235;d2 7:48:0;ExitResource;TrackGroup6;B1;;
Train235;d2 7:48:0;EnterResource;TrackGroup7;A3;;
Train235;d2 7:48:0;ExitResource;TrackGroup7;B7;;
Train235;d2 7:48:0;ExitSystem;TrackGroup7;;;
Train236;d2 9:25:0;EnterSystem;TrackGroup7;;;
Train236;d2 9:25:0;EnterResource;TrackGroup7;B1;;
Train236;d2 9:25:0;ExitResource;TrackGroup7;A3;;
Train236;d2 9:25:0;EnterResource;TrackGroup6;B1;;
Train236;d2 9:25:0;ExitResource;TrackGroup6;A1;;
Train236;d2 9:25:0;EnterResource;TrackGroup3;B1;;
Train236;d2 9:25:0;ExitResource;TrackGroup3;A1;;
Train236;d2 9:25:0;EnterResource;TrackGroup1;B9;;
Train236;d2 9:25:0;ExitResource;TrackGroup1;A7;;
Train236;d2 9:25:0;EnterResource;Platform7;B1;;
Train236;d2 9:25:0;Arrival;Platform7;;Arrival236;
Train236;d2 9:25:0;ExitResource;Platform7;B1;;
Train236;d2 8:5:0;EnterResource;Platform7;B1;;
Train236;d2 8:5:0;Departure;Platform7;;Dep217;
Train236;d2 8:5:0;ExitResource;Platform7;B1;;
Train236;d2 8:5:0;EnterResource;TrackGroup1;A7;;
Train236;d2 8:5:0;ExitResource;TrackGroup1;B9;;
Train236;d2 8:5:0;EnterResource;TrackGroup3;A1;;
Train236;d2 8:5:0;ExitResource;TrackGroup3;B1;;
Train236;d2 8:5:0;EnterResource;TrackGroup6;A1;;
Train236;d2 8:5:0;ExitResource;TrackGroup6;B1;;
Train236;d2 8:5:0;EnterResource;TrackGroup7;A3;;
Train236;d2 8:5:0;ExitResource;TrackGroup7;B7;;
Train236;d2 8:5:0;ExitSystem;TrackGroup7;;;
Train237;d2 9:30:0;EnterSystem;TrackGroup7;;;
Train237;d2 9:30:0;EnterResource;TrackGroup7;B1;;
Train237;d2 9:30:0;ExitResource;TrackGroup7;A3;;
Train237;d2 9:30:0;EnterResource;TrackGroup6;B1;;
Train237;d2 9:30:0;ExitResource;TrackGroup6;A1;;
Train237;d2 9:30:0;EnterResource;TrackGroup3;B1;;
Train237;d2 9:30:0;ExitResource;TrackGroup3;A1;;
Train237;d2 9:30:0;EnterResource;TrackGroup1;B9;;
Train237;d2 9:30:0;ExitResource;TrackGroup1;A7;;
Train237;d2 9:30:0;EnterResource;Platform7;B1;;
Train237;d2 9:30:0;Arrival;Platform7;;Arrival237;
Train237;d2 9:30:0;ExitResource;Platform7;B1;;
Train237;d2 8:14:0;EnterResource;Platform7;B1;;
Train237;d2 8:14:0;Departure;Platform7;;Dep218;
Train237;d2 8:14:0;ExitResource;Platform7;B1;;
Train237;d2 8:14:0;EnterResource;TrackGroup1;A7;;
Train237;d2 8:14:0;ExitResource;TrackGroup1;B9;;
Train237;d2 8:14:0;EnterResource;TrackGroup3;A1;;
Train237;d2 8:14:0;ExitResource;TrackGroup3;B1;;
Train237;d2 8:14:0;EnterResource;TrackGroup6;A1;;
Train237;d2 8:14:0;ExitResource;TrackGroup6;B1;;
Train237;d2 8:14:0;EnterResource;TrackGroup7;A3;;
Train237;d2 8:14:0;ExitResource;TrackGroup7;B7;;
Train237;d2 8:14:0;ExitSystem;TrackGroup7;;;
Train238;d2 9:35:0;EnterSystem;TrackGroup7;;;
Train238;d2 9:35:0;EnterResource;TrackGroup7;B1;;
Train238;d2 9:35:0;ExitResource;TrackGroup7;A3;;
Train238;d2 9:35:0;EnterResource;TrackGroup6;B1;;
Train238;d2 9:35:0;ExitResource;TrackGroup6;A1;;
Train238;d2 9:35:0;EnterResource;TrackGroup3;B1;;
Train238;d2 9:35:0;ExitResource;TrackGroup3;A1;;
Train238;d2 9:35:0;EnterResource;TrackGroup1;B9;;
Train238;d2 9:35:0;ExitResource;TrackGroup1;A7;;
Train238;d2 9:35:0;EnterResource;Platform7;B1;;
Train238;d2 9:35:0;Arrival;Platform7;;Arrival238;
Train238;d2 9:35:0;ExitResource;Platform7;B1;;
Train238;d2 10:42:0;EnterResource;Platform7;B1;;
Train238;d2 10:42:0;Departure;Platform7;;Dep235;
Train238;d2 10:42:0;ExitResource;Platform7;B1;;
Train238;d2 10:42:0;EnterResource;TrackGroup1;A7;;
Train238;d2 10:42:0;ExitResource;TrackGroup1;B9;;
Train238;d2 10:42:0;EnterResource;TrackGroup3;A1;;
Train238;d2 10:42:0;ExitResource;TrackGroup3;B1;;
Train238;d2 10:42:0;EnterResource;TrackGroup6;A1;;
Train238;d2 10:42:0;ExitResource;TrackGroup6;B1;;
Train238;d2 10:42:0;EnterResource;TrackGroup7;A3;;
Train238;d2 10:42:0;ExitResource;TrackGroup7;B7;;
Train238;d2 10:42:0;ExitSystem;TrackGroup7;;;
Train239;d2 9:50:0;EnterSystem;TrackGroup7;;;
Train239;d2 9:50:0;EnterResource;TrackGroup7;B1;;
Train239;d2 9:50:0;ExitResource;TrackGroup7;A3;;
Train239;d2 9:50:0;EnterResource;TrackGroup6;B1;;
Train239;d2 9:50:0;ExitResource;TrackGroup6;A1;;
Train239;d2 9:50:0;EnterResource;TrackGroup3;B1;;
Train239;d2 9:50:0;ExitResource;TrackGroup3;A1;;
Train239;d2 9:50:0;EnterResource;TrackGroup1;B9;;
Train239;d2 9:50:0;ExitResource;TrackGroup1;A7;;
Train239;d2 9:50:0;EnterResource;Platform7;B1;;
Train239;d2 9:50:0;Arrival;Platform7;;Arrival239;
Train239;d2 9:50:0;ExitResource;Platform7;B1;;
Train239;d2 8:25:0;EnterResource;Platform7;B1;;
Train239;d2 8:25:0;Departure;Platform7;;Dep219;
Train239;d2 8:25:0;ExitResource;Platform7;B1;;
Train239;d2 8:25:0;EnterResource;TrackGroup1;A7;;
Train239;d2 8:25:0;ExitResource;TrackGroup1;B9;;
Train239;d2 8:25:0;EnterResource;TrackGroup3;A1;;
Train239;d2 8:25:0;ExitResource;TrackGroup3;B1;;
Train239;d2 8:25:0;EnterResource;TrackGroup6;A1;;
Train239;d2 8:25:0;ExitResource;TrackGroup6;B1;;
Train239;d2 8:25:0;EnterResource;TrackGroup7;A3;;
Train239;d2 8:25:0;ExitResource;TrackGroup7;B7;;
Train239;d2 8:25:0;ExitSystem;TrackGroup7;;;
Train240;d2 9:50:0;EnterSystem;TrackGroup7;;;
Train240;d2 9:50:0;EnterResource;TrackGroup7;B1;;
Train240;d2 9:50:0;ExitResource;TrackGroup7;A3;;
Train240;d2 9:50:0;EnterResource;TrackGroup6;B1;;
Train240;d2 9:50:0;ExitResource;TrackGroup6;A1;;
Train240;d2 9:50:0;EnterResource;TrackGroup3;B1;;
Train240;d2 9:50:0;ExitResource;TrackGroup3;A1;;
Train240;d2 9:50:0;EnterResource;TrackGroup1;B9;;
Train240;d2 9:50:0;ExitResource;TrackGroup1;A7;;
Train240;d2 9:50:0;EnterResource;Platform7;B1;;
Train240;d2 9:50:0;Arrival;Platform7;;Arrival240;
Train240;d2 9:50:0;ExitResource;Platform7;B1;;
Train240;d6 20:5:0;EnterResource;Platform7;B1;;
Train240;d6 20:5:0;Departure;Platform7;;Dep1058;
Train240;d6 20:5:0;ExitResource;Platform7;B1;;
Train240;d6 20:5:0;EnterResource;TrackGroup1;A1;;
Train240;d6 20:5:0;ExitResource;TrackGroup1;B9;;
Train240;d6 20:5:0;EnterResource;TrackGroup3;A1;;
Train240;d6 20:5:0;ExitResource;TrackGroup3;B5;;
Train240;d6 20:5:0;EnterResource;TrackGroup8;A1;;
Train240;d6 20:5:0;ExitResource;TrackGroup8;B3;;
Train240;d6 20:5:0;EnterResource;TrackGroup10;A1;;
Train240;d6 20:5:0;ExitResource;TrackGroup10;B1;;
Train240;d6 20:5:0;ExitSystem;TrackGroup10;;;
Train241;d2 9:54:0;EnterSystem;TrackGroup7;;;
Train241;d2 9:54:0;EnterResource;TrackGroup7;B1;;
Train241;d2 9:54:0;ExitResource;TrackGroup7;A3;;
Train241;d2 9:54:0;EnterResource;TrackGroup6;B1;;
Train241;d2 9:54:0;ExitResource;TrackGroup6;A1;;
Train241;d2 9:54:0;EnterResource;TrackGroup3;B1;;
Train241;d2 9:54:0;ExitResource;TrackGroup3;A1;;
Train241;d2 9:54:0;EnterResource;TrackGroup1;B9;;
Train241;d2 9:54:0;ExitResource;TrackGroup1;A7;;
Train241;d2 9:54:0;EnterResource;Platform7;B1;;
Train241;d2 9:54:0;Arrival;Platform7;;Arrival241;
Train241;d2 9:54:0;ExitResource;Platform7;B1;;
Train241;d2 8:33:0;EnterResource;Platform7;B1;;
Train241;d2 8:33:0;Departure;Platform7;;Dep220;
Train241;d2 8:33:0;ExitResource;Platform7;B1;;
Train241;d2 8:33:0;EnterResource;TrackGroup1;A7;;
Train241;d2 8:33:0;ExitResource;TrackGroup1;B9;;
Train241;d2 8:33:0;EnterResource;TrackGroup3;A1;;
Train241;d2 8:33:0;ExitResource;TrackGroup3;B1;;
Train241;d2 8:33:0;EnterResource;TrackGroup6;A1;;
Train241;d2 8:33:0;ExitResource;TrackGroup6;B1;;
Train241;d2 8:33:0;EnterResource;TrackGroup7;A3;;
Train241;d2 8:33:0;ExitResource;TrackGroup7;B7;;
Train241;d2 8:33:0;ExitSystem;TrackGroup7;;;
Train242;d2 9:54:0;EnterSystem;TrackGroup7;;;
Train242;d2 9:54:0;EnterResource;TrackGroup7;B1;;
Train242;d2 9:54:0;ExitResource;TrackGroup7;A3;;
Train242;d2 9:54:0;EnterResource;TrackGroup6;B1;;
Train242;d2 9:54:0;ExitResource;TrackGroup6;A1;;
Train242;d2 9:54:0;EnterResource;TrackGroup3;B1;;
Train242;d2 9:54:0;ExitResource;TrackGroup3;A1;;
Train242;d2 9:54:0;EnterResource;TrackGroup1;B9;;
Train242;d2 9:54:0;ExitResource;TrackGroup1;A7;;
Train242;d2 9:54:0;EnterResource;Platform7;B1;;
Train242;d2 9:54:0;Arrival;Platform7;;Arrival242;
Train242;d2 9:54:0;ExitResource;Platform7;B1;;
Train242;d2 8:40:0;EnterResource;Platform7;B1;;
Train242;d2 8:40:0;Departure;Platform7;;Dep223;
Train242;d2 8:40:0;ExitResource;Platform7;B1;;
Train242;d2 8:40:0;EnterResource;TrackGroup1;A7;;
Train242;d2 8:40:0;ExitResource;TrackGroup1;B9;;
Train242;d2 8:40:0;EnterResource;TrackGroup3;A1;;
Train242;d2 8:40:0;ExitResource;TrackGroup3;B1;;
Train242;d2 8:40:0;EnterResource;TrackGroup6;A1;;
Train242;d2 8:40:0;ExitResource;TrackGroup6;B1;;
Train242;d2 8:40:0;EnterResource;TrackGroup7;A3;;
Train242;d2 8:40:0;ExitResource;TrackGroup7;B7;;
Train242;d2 8:40:0;ExitSystem;TrackGroup7;;;
Train243;d2 10:16:0;EnterSystem;TrackGroup7;;;
Train243;d2 10:16:0;EnterResource;TrackGroup7;B1;;
Train243;d2 10:16:0;ExitResource;TrackGroup7;A3;;
Train243;d2 10:16:0;EnterResource;TrackGroup6;B1;;
Train243;d2 10:16:0;ExitResource;TrackGroup6;A1;;
Train243;d2 10:16:0;EnterResource;TrackGroup3;B1;;
Train243;d2 10:16:0;ExitResource;TrackGroup3;A1;;
Train243;d2 10:16:0;EnterResource;TrackGroup1;B9;;
Train243;d2 10:16:0;ExitResource;TrackGroup1;A7;;
Train243;d2 10:16:0;EnterResource;Platform7;B1;;
Train243;d2 10:16:0;Arrival;Platform7;;Arrival243;
Train243;d2 10:16:0;ExitResource;Platform7;B1;;
Train243;d2 11:40:0;EnterResource;Platform7;B1;;
Train243;d2 11:40:0;Departure;Platform7;;Dep242;
Train243;d2 11:40:0;ExitResource;Platform7;B1;;
Train243;d2 11:40:0;EnterResource;TrackGroup1;A7;;
Train243;d2 11:40:0;ExitResource;TrackGroup1;B9;;
Train243;d2 11:40:0;EnterResource;TrackGroup3;A1;;
Train243;d2 11:40:0;ExitResource;TrackGroup3;B1;;
Train243;d2 11:40:0;EnterResource;TrackGroup6;A1;;
Train243;d2 11:40:0;ExitResource;TrackGroup6;B1;;
Train243;d2 11:40:0;EnterResource;TrackGroup7;A3;;
Train243;d2 11:40:0;ExitResource;TrackGroup7;B7;;
Train243;d2 11:40:0;ExitSystem;TrackGroup7;;;
Train244;d2 10:25:0;EnterSystem;TrackGroup7;;;
Train244;d2 10:25:0;EnterResource;TrackGroup7;B1;;
Train244;d2 10:25:0;ExitResource;TrackGroup7;A3;;
Train244;d2 10:25:0;EnterResource;TrackGroup6;B1;;
Train244;d2 10:25:0;ExitResource;TrackGroup6;A1;;
Train244;d2 10:25:0;EnterResource;TrackGroup3;B1;;
Train244;d2 10:25:0;ExitResource;TrackGroup3;A1;;
Train244;d2 10:25:0;EnterResource;TrackGroup1;B9;;
Train244;d2 10:25:0;ExitResource;TrackGroup1;A7;;
Train244;d2 10:25:0;EnterResource;Platform7;B1;;
Train244;d2 10:25:0;Arrival;Platform7;;Arrival244;
Train244;d2 10:25:0;ExitResource;Platform7;B1;;
Train244;d2 12:32:0;EnterResource;Platform7;B1;;
Train244;d2 12:32:0;Departure;Platform7;;Dep247;
Train244;d2 12:32:0;ExitResource;Platform7;B1;;
Train244;d2 12:32:0;EnterResource;TrackGroup1;A7;;
Train244;d2 12:32:0;ExitResource;TrackGroup1;B9;;
Train244;d2 12:32:0;EnterResource;TrackGroup3;A1;;
Train244;d2 12:32:0;ExitResource;TrackGroup3;B1;;
Train244;d2 12:32:0;EnterResource;TrackGroup6;A1;;
Train244;d2 12:32:0;ExitResource;TrackGroup6;B1;;
Train244;d2 12:32:0;EnterResource;TrackGroup7;A3;;
Train244;d2 12:32:0;ExitResource;TrackGroup7;B7;;
Train244;d2 12:32:0;ExitSystem;TrackGroup7;;;
Train245;d2 10:28:0;EnterSystem;TrackGroup10;;;
Train245;d2 10:28:0;EnterResource;TrackGroup10;B1;;
Train245;d2 10:28:0;ExitResource;TrackGroup10;A3;;
Train245;d2 10:28:0;EnterResource;TrackGroup8;B1;;
Train245;d2 10:28:0;ExitResource;TrackGroup8;A1;;
Train245;d2 10:28:0;EnterResource;TrackGroup3;B1;;
Train245;d2 10:28:0;ExitResource;TrackGroup3;A1;;
Train245;d2 10:28:0;EnterResource;TrackGroup1;A7;;
Train245;d2 10:28:0;ExitResource;TrackGroup1;A7;;
Train245;d2 10:28:0;EnterResource;Platform7;B1;;
Train245;d2 10:28:0;Arrival;Platform7;;Arrival245;
Train245;d2 10:28:0;ExitResource;Platform7;B1;;
Train245;d2 10:10:0;EnterResource;Platform7;B1;;
Train245;d2 10:10:0;Departure;Platform7;;Dep231;
Train245;d2 10:10:0;ExitResource;Platform7;B1;;
Train245;d2 10:10:0;EnterResource;TrackGroup1;A7;;
Train245;d2 10:10:0;ExitResource;TrackGroup1;B9;;
Train245;d2 10:10:0;EnterResource;TrackGroup3;A1;;
Train245;d2 10:10:0;ExitResource;TrackGroup3;B1;;
Train245;d2 10:10:0;EnterResource;TrackGroup6;A1;;
Train245;d2 10:10:0;ExitResource;TrackGroup6;B1;;
Train245;d2 10:10:0;EnterResource;TrackGroup7;A3;;
Train245;d2 10:10:0;ExitResource;TrackGroup7;B7;;
Train245;d2 10:10:0;ExitSystem;TrackGroup7;;;
Train246;d2 10:28:0;EnterSystem;TrackGroup10;;;
Train246;d2 10:28:0;EnterResource;TrackGroup10;B1;;
Train246;d2 10:28:0;ExitResource;TrackGroup10;A3;;
Train246;d2 10:28:0;EnterResource;TrackGroup8;B1;;
Train246;d2 10:28:0;ExitResource;TrackGroup8;A1;;
Train246;d2 10:28:0;EnterResource;TrackGroup3;B1;;
Train246;d2 10:28:0;ExitResource;TrackGroup3;A1;;
Train246;d2 10:28:0;EnterResource;TrackGroup1;A7;;
Train246;d2 10:28:0;ExitResource;TrackGroup1;A7;;
Train246;d2 10:28:0;EnterResource;Platform7;B1;;
Train246;d2 10:28:0;Arrival;Platform7;;Arrival246;
Train246;d2 10:28:0;ExitResource;Platform7;B1;;
Train246;d2 10:32:0;EnterResource;Platform7;B1;;
Train246;d2 10:32:0;Departure;Platform7;;Dep232;
Train246;d2 10:32:0;ExitResource;Platform7;B1;;
Train246;d2 10:32:0;EnterResource;TrackGroup1;A7;;
Train246;d2 10:32:0;ExitResource;TrackGroup1;B9;;
Train246;d2 10:32:0;EnterResource;TrackGroup3;A1;;
Train246;d2 10:32:0;ExitResource;TrackGroup3;B1;;
Train246;d2 10:32:0;EnterResource;TrackGroup6;A1;;
Train246;d2 10:32:0;ExitResource;TrackGroup6;B1;;
Train246;d2 10:32:0;EnterResource;TrackGroup7;A3;;
Train246;d2 10:32:0;ExitResource;TrackGroup7;B7;;
Train246;d2 10:32:0;ExitSystem;TrackGroup7;;;
Train247;d2 11:21:0;EnterSystem;TrackGroup7;;;
Train247;d2 11:21:0;EnterResource;TrackGroup7;B1;;
Train247;d2 11:21:0;ExitResource;TrackGroup7;A3;;
Train247;d2 11:21:0;EnterResource;TrackGroup6;B1;;
Train247;d2 11:21:0;ExitResource;TrackGroup6;A1;;
Train247;d2 11:21:0;EnterResource;TrackGroup3;B1;;
Train247;d2 11:21:0;ExitResource;TrackGroup3;A1;;
Train247;d2 11:21:0;EnterResource;TrackGroup1;B9;;
Train247;d2 11:21:0;ExitResource;TrackGroup1;A7;;
Train247;d2 11:21:0;EnterResource;Platform7;B1;;
Train247;d2 11:21:0;Arrival;Platform7;;Arrival247;
Train247;d2 11:21:0;ExitResource;Platform7;B1;;
Train247;d2 10:35:0;EnterResource;Platform7;B1;;
Train247;d2 10:35:0;Departure;Platform7;;Dep233;
Train247;d2 10:35:0;ExitResource;Platform7;B1;;
Train247;d2 10:35:0;EnterResource;TrackGroup1;A7;;
Train247;d2 10:35:0;ExitResource;TrackGroup1;B9;;
Train247;d2 10:35:0;EnterResource;TrackGroup3;A1;;
Train247;d2 10:35:0;ExitResource;TrackGroup3;B1;;
Train247;d2 10:35:0;EnterResource;TrackGroup6;A1;;
Train247;d2 10:35:0;ExitResource;TrackGroup6;B1;;
Train247;d2 10:35:0;EnterResource;TrackGroup7;A3;;
Train247;d2 10:35:0;ExitResource;TrackGroup7;B7;;
Train247;d2 10:35:0;ExitSystem;TrackGroup7;;;
Train248;d2 11:24:0;EnterSystem;TrackGroup7;;;
Train248;d2 11:24:0;EnterResource;TrackGroup7;B1;;
Train248;d2 11:24:0;ExitResource;TrackGroup7;A3;;
Train248;d2 11:24:0;EnterResource;TrackGroup6;B1;;
Train248;d2 11:24:0;ExitResource;TrackGroup6;A1;;
Train248;d2 11:24:0;EnterResource;TrackGroup3;B1;;
Train248;d2 11:24:0;ExitResource;TrackGroup3;A1;;
Train248;d2 11:24:0;EnterResource;TrackGroup1;B9;;
Train248;d2 11:24:0;ExitResource;TrackGroup1;A7;;
Train248;d2 11:24:0;EnterResource;Platform7;B1;;
Train248;d2 11:24:0;Arrival;Platform7;;Arrival248;
Train248;d2 11:24:0;ExitResource;Platform7;B1;;
Train248;d2 13:36:0;EnterResource;Platform7;B1;;
Train248;d2 13:36:0;Departure;Platform7;;Dep261;
Train248;d2 13:36:0;ExitResource;Platform7;B1;;
Train248;d2 13:36:0;EnterResource;TrackGroup1;A7;;
Train248;d2 13:36:0;ExitResource;TrackGroup1;B9;;
Train248;d2 13:36:0;EnterResource;TrackGroup3;A1;;
Train248;d2 13:36:0;ExitResource;TrackGroup3;B1;;
Train248;d2 13:36:0;EnterResource;TrackGroup6;A1;;
Train248;d2 13:36:0;ExitResource;TrackGroup6;B1;;
Train248;d2 13:36:0;EnterResource;TrackGroup7;A3;;
Train248;d2 13:36:0;ExitResource;TrackGroup7;B7;;
Train248;d2 13:36:0;ExitSystem;TrackGroup7;;;
Train249;d2 11:30:0;EnterSystem;TrackGroup7;;;
Train249;d2 11:30:0;EnterResource;TrackGroup7;B1;;
Train249;d2 11:30:0;ExitResource;TrackGroup7;A3;;
Train249;d2 11:30:0;EnterResource;TrackGroup6;B1;;
Train249;d2 11:30:0;ExitResource;TrackGroup6;A1;;
Train249;d2 11:30:0;EnterResource;TrackGroup3;B1;;
Train249;d2 11:30:0;ExitResource;TrackGroup3;A1;;
Train249;d2 11:30:0;EnterResource;TrackGroup1;B9;;
Train249;d2 11:30:0;ExitResource;TrackGroup1;A7;;
Train249;d2 11:30:0;EnterResource;Platform7;B1;;
Train249;d2 11:30:0;Arrival;Platform7;;Arrival249;
Train249;d2 11:30:0;ExitResource;Platform7;B1;;
Train249;d2 11:5:0;EnterResource;Platform7;B1;;
Train249;d2 11:5:0;Departure;Platform7;;Dep236;
Train249;d2 11:5:0;ExitResource;Platform7;B1;;
Train249;d2 11:5:0;EnterResource;TrackGroup1;A7;;
Train249;d2 11:5:0;ExitResource;TrackGroup1;B9;;
Train249;d2 11:5:0;EnterResource;TrackGroup3;A1;;
Train249;d2 11:5:0;ExitResource;TrackGroup3;B1;;
Train249;d2 11:5:0;EnterResource;TrackGroup6;A1;;
Train249;d2 11:5:0;ExitResource;TrackGroup6;B1;;
Train249;d2 11:5:0;EnterResource;TrackGroup7;A3;;
Train249;d2 11:5:0;ExitResource;TrackGroup7;B7;;
Train249;d2 11:5:0;ExitSystem;TrackGroup7;;;
Train250;d2 11:39:0;EnterSystem;TrackGroup7;;;
Train250;d2 11:39:0;EnterResource;TrackGroup7;B1;;
Train250;d2 11:39:0;ExitResource;TrackGroup7;A3;;
Train250;d2 11:39:0;EnterResource;TrackGroup6;B1;;
Train250;d2 11:39:0;ExitResource;TrackGroup6;A1;;
Train250;d2 11:39:0;EnterResource;TrackGroup3;B1;;
Train250;d2 11:39:0;ExitResource;TrackGroup3;A1;;
Train250;d2 11:39:0;EnterResource;TrackGroup1;B9;;
Train250;d2 11:39:0;ExitResource;TrackGroup1;A7;;
Train250;d2 11:39:0;EnterResource;Platform7;B1;;
Train250;d2 11:39:0;Arrival;Platform7;;Arrival250;
Train250;d2 11:39:0;ExitResource;Platform7;B1;;
Train250;d2 12:5:0;EnterResource;Platform7;B1;;
Train250;d2 12:5:0;Departure;Platform7;;Dep244;
Train250;d2 12:5:0;ExitResource;Platform7;B1;;
Train250;d2 12:5:0;EnterResource;TrackGroup1;A7;;
Train250;d2 12:5:0;ExitResource;TrackGroup1;B9;;
Train250;d2 12:5:0;EnterResource;TrackGroup3;A1;;
Train250;d2 12:5:0;ExitResource;TrackGroup3;B1;;
Train250;d2 12:5:0;EnterResource;TrackGroup6;A1;;
Train250;d2 12:5:0;ExitResource;TrackGroup6;B1;;
Train250;d2 12:5:0;EnterResource;TrackGroup7;A3;;
Train250;d2 12:5:0;ExitResource;TrackGroup7;B7;;
Train250;d2 12:5:0;ExitSystem;TrackGroup7;;;
Train251;d2 11:39:0;EnterSystem;TrackGroup7;;;
Train251;d2 11:39:0;EnterResource;TrackGroup7;B1;;
Train251;d2 11:39:0;ExitResource;TrackGroup7;A3;;
Train251;d2 11:39:0;EnterResource;TrackGroup6;B1;;
Train251;d2 11:39:0;ExitResource;TrackGroup6;A1;;
Train251;d2 11:39:0;EnterResource;TrackGroup3;B1;;
Train251;d2 11:39:0;ExitResource;TrackGroup3;A1;;
Train251;d2 11:39:0;EnterResource;TrackGroup1;B9;;
Train251;d2 11:39:0;ExitResource;TrackGroup1;A7;;
Train251;d2 11:39:0;EnterResource;Platform7;B1;;
Train251;d2 11:39:0;Arrival;Platform7;;Arrival251;
Train251;d2 11:39:0;ExitResource;Platform7;B1;;
Train251;d2 12:10:0;EnterResource;Platform7;B1;;
Train251;d2 12:10:0;Departure;Platform7;;Dep245;
Train251;d2 12:10:0;ExitResource;Platform7;B1;;
Train251;d2 12:10:0;EnterResource;TrackGroup1;A7;;
Train251;d2 12:10:0;ExitResource;TrackGroup1;B9;;
Train251;d2 12:10:0;EnterResource;TrackGroup3;A1;;
Train251;d2 12:10:0;ExitResource;TrackGroup3;B1;;
Train251;d2 12:10:0;EnterResource;TrackGroup6;A1;;
Train251;d2 12:10:0;ExitResource;TrackGroup6;B1;;
Train251;d2 12:10:0;EnterResource;TrackGroup7;A3;;
Train251;d2 12:10:0;ExitResource;TrackGroup7;B7;;
Train251;d2 12:10:0;ExitSystem;TrackGroup7;;;
Train252;d2 11:50:0;EnterSystem;TrackGroup7;;;
Train252;d2 11:50:0;EnterResource;TrackGroup7;B1;;
Train252;d2 11:50:0;ExitResource;TrackGroup7;A3;;
Train252;d2 11:50:0;EnterResource;TrackGroup6;B1;;
Train252;d2 11:50:0;ExitResource;TrackGroup6;A1;;
Train252;d2 11:50:0;EnterResource;TrackGroup3;B1;;
Train252;d2 11:50:0;ExitResource;TrackGroup3;A1;;
Train252;d2 11:50:0;EnterResource;TrackGroup1;B9;;
Train252;d2 11:50:0;ExitResource;TrackGroup1;A7;;
Train252;d2 11:50:0;EnterResource;Platform7;B1;;
Train252;d2 11:50:0;Arrival;Platform7;;Arrival252;
Train252;d2 11:50:0;ExitResource;Platform7;B1;;
Train252;d2 11:5:0;EnterResource;Platform7;B1;;
Train252;d2 11:5:0;Departure;Platform7;;Dep238;
Train252;d2 11:5:0;ExitResource;Platform7;B1;;
Train252;d2 11:5:0;EnterResource;TrackGroup1;A1;;
Train252;d2 11:5:0;ExitResource;TrackGroup1;B9;;
Train252;d2 11:5:0;EnterResource;TrackGroup3;A1;;
Train252;d2 11:5:0;ExitResource;TrackGroup3;B5;;
Train252;d2 11:5:0;EnterResource;TrackGroup8;A1;;
Train252;d2 11:5:0;ExitResource;TrackGroup8;B3;;
